Item Number,Model,List Price,Size Sort,Size,Width,Height,RefSize,Category,Family,ProductURL,Frame Sort,Frame Type,Frame Color,Glass Thickness,Glass Type,IG Thickness,IG Color,ImageURL,Bulk Item Number,Bulk List Price,Bulk Case Size,Type,Original Brand
33009464,0764-ASH,735.45,17,07x64,7,64,764,Decorative,Ashbury,,2,Evolve,Oak,"1""",Ashbury,,Bronze Vein WI,https://odl.widen.net/content/bgv230fb4y/jpeg/523ASH_GO_F1.jpeg,,,,Doorglass,Wr
33009186,0764-CFT,470.48,17,07x64,7,64,764,Decorative,Vintage Craftsman,https://www.odl.com/products/doorglass/0764-cft,2,Evolve,White,"1""",Vintage Craftsman,,Patina,https://odl.widen.net/content/hr0sbuxdy9/jpeg/523CFTsl_GO_F1.jpeg,,,,Doorglass,Wr
33009497,0764-CFT,539.47,17,07x64,7,64,764,Decorative,Vintage Craftsman,https://www.odl.com/products/doorglass/0764-cft,2,Evolve,Oak,"1""",Vintage Craftsman,,Patina,https://odl.widen.net/content/hr0sbuxdy9/jpeg/523CFTsl_GO_F1.jpeg,,,,Doorglass,Wr
33020449,0764-EWD,661.3,17,07x64,7,64,764,Decorative,Edgewood,https://www.odl.com/products/doorglass/0764-ewd,2,Evolve,White,"1""",Edgewood,,Patina,https://odl.widen.net/content/r5tumwupy5/jpeg/694EWD_GO_FZ.jpeg,,,,Doorglass,Wr
33009218,0764-JWL,494.77,17,07x64,7,64,764,Decorative,Jameston,https://www.odl.com/products/doorglass/0764-jwl,2,Evolve,White,"1""",Jameston,,Patina,https://odl.widen.net/content/eglqxaijek/jpeg/523JWL_GO_F1.jpeg,,,,Doorglass,Wr
33009521,0764-JWL,563.78,17,07x64,7,64,764,Decorative,Jameston,https://www.odl.com/products/doorglass/0764-jwl,2,Evolve,Oak,"1""",Jameston,,Patina,https://odl.widen.net/content/eglqxaijek/jpeg/523JWL_GO_F1.jpeg,,,,Doorglass,Wr
33009221,0764-LON,651.57,17,07x64,7,64,764,Last Chance,London,https://www.odl.com/products/doorglass/0764-lon,2,Evolve,White,"1""",London,,Patina,https://odl.widen.net/content/qhdazv9ire/jpeg/523LON_GO_F1.jpeg,,,,Doorglass,Wr
33009524,0764-LON,720.58,17,07x64,7,64,764,Last Chance,London,https://www.odl.com/products/doorglass/0764-lon,2,Evolve,Oak,"1""",London,,Patina,https://odl.widen.net/content/qhdazv9ire/jpeg/523LON_GO_F1.jpeg,,,,Doorglass,Wr
33009227,0764-LRL,460.51,17,07x64,7,64,764,Decorative,Laurel,https://www.odl.com/products/doorglass/0764-lrl,2,Evolve,White,"1""",Laurel,,Platinum Nickel,https://odl.widen.net/content/ow5ecnjy2h/jpeg/523LRLsl_pl_GO_F1.TIF.jpeg,,,,Doorglass,Wr
33009528,0764-LRL,529.51,17,07x64,7,64,764,Decorative,Laurel,https://www.odl.com/products/doorglass/0764-lrl,2,Evolve,Oak,"1""",Laurel,,Platinum Nickel,https://odl.widen.net/content/ow5ecnjy2h/jpeg/523LRLsl_pl_GO_F1.TIF.jpeg,,,,Doorglass,Wr
319565,0764-MG,308.75,17,07x64,7,64,764,Privacy,Micro-granite,https://www.odl.com/products/doorglass/0764-mg,2,Evolve,White,"1""",Low-E+ Micro-granite,,,https://odl.widen.net/content/tq0ocqn7ny/jpeg/694MG_GO_sw_f.jpeg,,,,Doorglass,ODL And Wr
33009230,0764-PEM,475.12,17,07x64,7,64,764,Decorative,Pembrook,https://www.odl.com/products/doorglass/0764-pem,2,Evolve,White,"1""",Pembrook,,Patina,https://odl.widen.net/content/a5c258luls/jpeg/523PEM_GO_F1.jpeg,,,,Doorglass,Wr
33009530,0764-PEM,544.14,17,07x64,7,64,764,Decorative,Pembrook,https://www.odl.com/products/doorglass/0764-pem,2,Evolve,Oak,"1""",Pembrook,,Patina,https://odl.widen.net/content/a5c258luls/jpeg/523PEM_GO_F1.jpeg,,,,Doorglass,Wr
33009236,0764-RVR,535.95,17,07x64,7,64,764,Decorative,Riverwood,https://www.odl.com/products/doorglass/0764-rvr,2,Evolve,White,"1""",Riverwood,,Patina,https://odl.widen.net/content/evyrjnom6p/jpeg/523RVR_GO_F1.jpeg,,,,Doorglass,Wr
33009538,0764-RVR,604.96,17,07x64,7,64,764,Decorative,Riverwood,https://www.odl.com/products/doorglass/0764-rvr,2,Evolve,Oak,"1""",Riverwood,,Patina,https://odl.widen.net/content/evyrjnom6p/jpeg/523RVR_GO_F1.jpeg,,,,Doorglass,Wr
304665,0764-WFB,374.54,17,07x64,7,64,764,Blinds,Enclosed Blinds,https://www.odl.com/products/doorglass/0764-wfb,2,Evolve,White,"1""",Clear,,White,https://odl.widen.net/content/uyuxflme8v/jpeg/0864RLB3_WH_Glass_Frame_Keystone.jpeg,304664,371.9,17,Doorglass,
307862,0764-WFB,439.72,17,07x64,7,64,764,Blinds,Enclosed Blinds,https://www.odl.com/products/doorglass/0764-wfb,2,Evolve,Oak,"1""",Clear,,White,https://odl.widen.net/content/uyuxflme8v/jpeg/0864RLB3_WH_Glass_Frame_Keystone.jpeg,,,,Doorglass,
33009141,0764-WYN,666.45,17,07x64,7,64,764,Last Chance,Wyngate,https://www.odl.com/products/doorglass/0764-wyn,2,Evolve,White,"1""",Wyngate,,Black WI,https://odl.widen.net/content/hlwsknzvgy/jpeg/523WYNsl_GO_F1.jpeg,,,,Doorglass,Wr
33009461,0764-WYN,735.45,17,07x64,7,64,764,Last Chance,Wyngate,https://www.odl.com/products/doorglass/0764-wyn,2,Evolve,Oak,"1""",Wyngate,,Black WI,https://odl.widen.net/content/hlwsknzvgy/jpeg/523WYNsl_GO_F1.jpeg,,,,Doorglass,Wr
308935,694 1L,208.91,17,07x64,7,64,764,Clear,Clear,https://www.odl.com/products/doorglass/694-1l,2,Evolve,White,"1""",Clear,,,https://odl.widen.net/content/gsrnolgj5z/jpeg/694CL_GO_F1.jpeg,304927,198.14,17,Doorglass,
311700,694 1L,230.72,17,07x64,7,64,764,Clear,Clear,https://www.odl.com/products/doorglass/694-1l,2,Evolve,White,"1""",Low-E,,,https://odl.widen.net/content/gsrnolgj5z/jpeg/694CL_GO_F1.jpeg,304934,219.94,17,Doorglass,
310986,694 1L,248.82,17,07x64,7,64,764,Clear,Clear,https://www.odl.com/products/doorglass/694-1l,2,Evolve,White,"1""",Low-E+,,,https://odl.widen.net/content/gsrnolgj5z/jpeg/694CL_GO_F1.jpeg,310988,238.05,17,Doorglass,
313042,694 1L,274.72,17,07x64,7,64,764,Clear,Clear,https://www.odl.com/products/doorglass/694-1l,2,Evolve,Oak,"1""",Clear,,,https://odl.widen.net/content/gsrnolgj5z/jpeg/694CL_GO_F1.jpeg,307456,263.95,17,Doorglass,
313554,694 1L,296.52,17,07x64,7,64,764,Clear,Clear,https://www.odl.com/products/doorglass/694-1l,2,Evolve,Oak,"1""",Low-E,,,https://odl.widen.net/content/gsrnolgj5z/jpeg/694CL_GO_F1.jpeg,307465,285.74,17,Doorglass,
33009466,694 1L,328.19,17,07x64,7,64,764,Clear,Clear,https://www.odl.com/products/doorglass/694-1l,2,Evolve,Oak,"1""",Low-E+,,,https://odl.widen.net/content/gsrnolgj5z/jpeg/694CL_GO_F1.jpeg,33009467,317.42,17,Doorglass,
304831,694-ACGBG 3L 5/8,275.97,17,07x64,7,64,764,Divided,GBG Arts & Crafts,https://www.odl.com/products/doorglass/694-acgbg-3l-5-8,2,Evolve,White,"1""",Low-E,"5/8""",White,https://odl.widen.net/content/bmvaak65l2/jpeg/694ACGBG_GO_F1.jpeg,,,,Doorglass,
307559,694-ACGBG 3L 5/8,341.76,17,07x64,7,64,764,Divided,GBG Arts & Crafts,https://www.odl.com/products/doorglass/694-acgbg-3l-5-8,2,Evolve,Oak,"1""",Low-E,"5/8""",White,https://odl.widen.net/content/bmvaak65l2/jpeg/694ACGBG_GO_F1.jpeg,,,,Doorglass,
34019718,694-BKL,907.62,17,07x64,7,64,764,Decorative,Berkley,https://www.odl.com/products/doorglass/694-bkl,2,Evolve,White,"1""",Berkley,,Patina,https://odl.widen.net/content/bxsioqbobn/jpeg/Berkley_0764_Glass_ZEEL.jpeg,,,,Doorglass,ODL And Wr
34019872,694-BKL,976.62,17,07x64,7,64,764,Decorative,Berkley,https://www.odl.com/products/doorglass/694-bkl,2,Evolve,Oak,"1""",Berkley,,Patina,https://odl.widen.net/content/bxsioqbobn/jpeg/Berkley_0764_Glass_ZEEL.jpeg,,,,Doorglass,ODL And Wr
311233,694-BLC,270.4,17,07x64,7,64,764,Privacy,Blanca,https://www.odl.com/products/doorglass/694-blc,2,Evolve,White,"1""",Clear Blanca,,,https://odl.widen.net/content/2nrabeemxv/jpeg/694BLC_GO_FZ.jpeg,,,,Doorglass,ODL And Wr
311258,694-BLC,319.91,17,07x64,7,64,764,Privacy,Blanca,https://www.odl.com/products/doorglass/694-blc,2,Evolve,White,"1""",Low-E+ Blanca,,,https://odl.widen.net/content/2nrabeemxv/jpeg/694BLC_GO_FZ.jpeg,321088,308.61,17,Doorglass,ODL And Wr
311234,694-BLC,339.41,17,07x64,7,64,764,Privacy,Blanca,https://www.odl.com/products/doorglass/694-blc,2,Evolve,Oak,"1""",Clear Blanca,,,https://odl.widen.net/content/2nrabeemxv/jpeg/694BLC_GO_FZ.jpeg,,,,Doorglass,ODL And Wr
311255,694-BLC,388.91,17,07x64,7,64,764,Privacy,Blanca,https://www.odl.com/products/doorglass/694-blc,2,Evolve,Oak,"1""",Low-E+ Blanca,,,https://odl.widen.net/content/2nrabeemxv/jpeg/694BLC_GO_FZ.jpeg,,,,Doorglass,ODL And Wr
321747,694-BPT,637.36,17,07x64,7,64,764,Decorative,Bay Point,https://www.odl.com/products/doorglass/694-bpt,2,Evolve,White,"1""",Bay Point,,Patina,https://odl.widen.net/content/e2by5wyb5e/jpeg/694BPT_FZ.jpeg,,,,Doorglass,ODL
321768,694-BPT,706.37,17,07x64,7,64,764,Decorative,Bay Point,https://www.odl.com/products/doorglass/694-bpt,2,Evolve,Oak,"1""",Bay Point,,Patina,https://odl.widen.net/content/e2by5wyb5e/jpeg/694BPT_FZ.jpeg,,,,Doorglass,ODL
34058072,694-BSL,707.88,17,07x64,7,64,764,Decorative,Briselle,https://www.odl.com/products/doorglass/694-bsl,2,Evolve,White,"1""",Briselle,,Patina,https://odl.widen.net/content/nlz6sigojy/jpeg/694-DWT-F1-Tan-GO.jpeg,,,,Doorglass,
34058079,694-BSL,770.1,17,07x64,7,64,764,Decorative,Briselle,https://www.odl.com/products/doorglass/694-bsl,2,Evolve,Oak,"1""",Briselle,,Patina,https://odl.widen.net/content/nlz6sigojy/jpeg/694-DWT-F1-Tan-GO.jpeg,,,,Doorglass,
304695,694-CD,945.7,17,07x64,7,64,764,Decorative,Cadence,https://www.odl.com/products/doorglass/694-cd,2,Evolve,White,"1""",Cadence,,Patina,https://odl.widen.net/content/hgfacsenwj/jpeg/694CD_GO_F1.jpeg,,,,Doorglass,ODL
307660,694-CD,1014.72,17,07x64,7,64,764,Decorative,Cadence,https://www.odl.com/products/doorglass/694-cd,2,Evolve,Oak,"1""",Cadence,,Patina,https://odl.widen.net/content/hgfacsenwj/jpeg/694CD_GO_F1.jpeg,,,,Doorglass,ODL
34019722,694-CDR,807.38,17,07x64,7,64,764,Decorative,Calandra,https://www.odl.com/products/doorglass/694-cdr,2,Evolve,White,"1""",Calandra,,Black Chrome,https://odl.widen.net/content/ata5ecfliu/jpeg/Calandra_0764_Glass_ZEEL.jpeg,,,,Doorglass,ODL And Wr
34019881,694-CDR,876.38,17,07x64,7,64,764,Decorative,Calandra,https://www.odl.com/products/doorglass/694-cdr,2,Evolve,Oak,"1""",Calandra,,Black Chrome,https://odl.widen.net/content/ata5ecfliu/jpeg/Calandra_0764_Glass_ZEEL.jpeg,,,,Doorglass,ODL And Wr
33009889,694-CGBG 5L 11/16,260.77,17,07x64,7,64,764,Divided,GBG Contoured,https://www.odl.com/products/doorglass/694-cgbg-5l-11-16,2,Evolve,White,"1""",Clear,"11/16""",Champagne,https://odl.widen.net/content/py6hwyucwt/jpeg/694CGBG_5L_GO_F1.jpeg,,,,Doorglass,
317757,694-CGBG 5L 11/16,282.5,17,07x64,7,64,764,Divided,GBG Contoured,https://www.odl.com/products/doorglass/694-cgbg-5l-11-16,2,Evolve,White,"1""",Low-E,"11/16""",Champagne,https://odl.widen.net/content/py6hwyucwt/jpeg/694CGBG_5L_GO_F1.jpeg,,,,Doorglass,
33009976,694-CGBG 5L 11/16,326.58,17,07x64,7,64,764,Divided,GBG Contoured,https://www.odl.com/products/doorglass/694-cgbg-5l-11-16,2,Evolve,Oak,"1""",Clear,"11/16""",Champagne,https://odl.widen.net/content/py6hwyucwt/jpeg/694CGBG_5L_GO_F1.jpeg,,,,Doorglass,
317758,694-CGBG 5L 11/16,348.32,17,07x64,7,64,764,Divided,GBG Contoured,https://www.odl.com/products/doorglass/694-cgbg-5l-11-16,2,Evolve,Oak,"1""",Low-E,"11/16""",Champagne,https://odl.widen.net/content/py6hwyucwt/jpeg/694CGBG_5L_GO_F1.jpeg,,,,Doorglass,
317755,694-CGBG 5L 11/16,260.77,17,07x64,7,64,764,Divided,GBG Contoured,https://www.odl.com/products/doorglass/694-cgbg-5l-11-16,2,Evolve,White,"1""",Clear,"11/16""",White,https://odl.widen.net/content/py6hwyucwt/jpeg/694CGBG_5L_GO_F1.jpeg,304905,250.01,17,Doorglass,
317753,694-CGBG 5L 11/16,282.5,17,07x64,7,64,764,Divided,GBG Contoured,https://www.odl.com/products/doorglass/694-cgbg-5l-11-16,2,Evolve,White,"1""",Low-E,"11/16""",White,https://odl.widen.net/content/py6hwyucwt/jpeg/694CGBG_5L_GO_F1.jpeg,321060,271.74,17,Doorglass,
317756,694-CGBG 5L 11/16,326.58,17,07x64,7,64,764,Divided,GBG Contoured,https://www.odl.com/products/doorglass/694-cgbg-5l-11-16,2,Evolve,Oak,"1""",Clear,"11/16""",White,https://odl.widen.net/content/py6hwyucwt/jpeg/694CGBG_5L_GO_F1.jpeg,307647,315.8,17,Doorglass,
316501,694-CGBG 5L 11/16,348.32,17,07x64,7,64,764,Divided,GBG Contoured,https://www.odl.com/products/doorglass/694-cgbg-5l-11-16,2,Evolve,Oak,"1""",Low-E,"11/16""",White,https://odl.widen.net/content/py6hwyucwt/jpeg/694CGBG_5L_GO_F1.jpeg,,,,Doorglass,
320299,694-CHA,307.85,17,07x64,7,64,764,Privacy,Chinchilla,https://www.odl.com/products/doorglass/694-cha,2,Evolve,White,"1""",Low-E+ Chinchilla,,,https://odl.widen.net/content/ct51o9tuse/jpeg/694CHA_GO_F1.jpeg,,,,Doorglass,ODL And Wr
320251,694-CHA,376.85,17,07x64,7,64,764,Privacy,Chinchilla,https://www.odl.com/products/doorglass/694-cha,2,Evolve,Oak,"1""",Low-E+ Chinchilla,,,https://odl.widen.net/content/ct51o9tuse/jpeg/694CHA_GO_F1.jpeg,,,,Doorglass,ODL And Wr
310625,694-CMS,391.96,17,07x64,7,64,764,Privacy,Cumulus,https://www.odl.com/products/doorglass/694-cms,2,Evolve,White,"1""",Low-E+ Cumulus,,,https://odl.widen.net/content/pirxg6uhnq/jpeg/694CMS_GO_F1.jpeg,,,,Doorglass,ODL And Wr
310624,694-CMS,460.98,17,07x64,7,64,764,Privacy,Cumulus,https://www.odl.com/products/doorglass/694-cms,2,Evolve,Oak,"1""",Low-E+ Cumulus,,,https://odl.widen.net/content/pirxg6uhnq/jpeg/694CMS_GO_F1.jpeg,,,,Doorglass,ODL And Wr
33012179,694-CPIM 6L 11/16,222.95,17,07x64,7,64,764,Divided,GBG Contoured Prairie,https://www.odl.com/products/doorglass/694-cpim-6l-11-16,2,Evolve,White,"1""",Clear,"11/16""",Champagne,https://odl.widen.net/content/hsshcvgbbt/jpeg/523CPIM_GO_F1.jpeg,,,,Doorglass,
33012180,694-CPIM 6L 11/16,249.23,17,07x64,7,64,764,Divided,GBG Contoured Prairie,https://www.odl.com/products/doorglass/694-cpim-6l-11-16,2,Evolve,White,"1""",Low-E,"11/16""",Champagne,https://odl.widen.net/content/hsshcvgbbt/jpeg/523CPIM_GO_F1.jpeg,,,,Doorglass,
33012201,694-CPIM 6L 11/16,288.78,17,07x64,7,64,764,Divided,GBG Contoured Prairie,https://www.odl.com/products/doorglass/694-cpim-6l-11-16,2,Evolve,Oak,"1""",Clear,"11/16""",Champagne,https://odl.widen.net/content/hsshcvgbbt/jpeg/523CPIM_GO_F1.jpeg,,,,Doorglass,
33012202,694-CPIM 6L 11/16,315.05,17,07x64,7,64,764,Divided,GBG Contoured Prairie,https://www.odl.com/products/doorglass/694-cpim-6l-11-16,2,Evolve,Oak,"1""",Low-E,"11/16""",Champagne,https://odl.widen.net/content/hsshcvgbbt/jpeg/523CPIM_GO_F1.jpeg,,,,Doorglass,
33012182,694-CPIM 6L 11/16,222.95,17,07x64,7,64,764,Divided,GBG Contoured Prairie,https://www.odl.com/products/doorglass/694-cpim-6l-11-16,2,Evolve,White,"1""",Clear,"11/16""",White,https://odl.widen.net/content/hsshcvgbbt/jpeg/523CPIM_GO_F1.jpeg,,,,Doorglass,
33012184,694-CPIM 6L 11/16,249.23,17,07x64,7,64,764,Divided,GBG Contoured Prairie,https://www.odl.com/products/doorglass/694-cpim-6l-11-16,2,Evolve,White,"1""",Low-E,"11/16""",White,https://odl.widen.net/content/hsshcvgbbt/jpeg/523CPIM_GO_F1.jpeg,33012185,238.46,17,Doorglass,
33012204,694-CPIM 6L 11/16,288.78,17,07x64,7,64,764,Divided,GBG Contoured Prairie,https://www.odl.com/products/doorglass/694-cpim-6l-11-16,2,Evolve,Oak,"1""",Clear,"11/16""",White,https://odl.widen.net/content/hsshcvgbbt/jpeg/523CPIM_GO_F1.jpeg,,,,Doorglass,
305932,694-CRL,532.38,17,07x64,7,64,764,Last Chance,Carrollton,https://www.odl.com/products/doorglass/694-crl,2,Evolve,White,"1""",Carrollton,,Patina,https://odl.widen.net/content/isgndnnsze/jpeg/694CRL_GO_F1.jpeg,,,,Doorglass,ODL And Wr
307806,694-CRL,601.37,17,07x64,7,64,764,Last Chance,Carrollton,https://www.odl.com/products/doorglass/694-crl,2,Evolve,Oak,"1""",Carrollton,,Patina,https://odl.widen.net/content/isgndnnsze/jpeg/694CRL_GO_F1.jpeg,,,,Doorglass,ODL And Wr
311870,694-CTD,562.52,17,07x64,7,64,764,Decorative,Courtyard,https://www.odl.com/products/doorglass/694-ctd,2,Evolve,White,"1""",Courtyard,,Nickel Vein WI,https://odl.widen.net/content/oufeokvyl6/jpeg/694CTD_GO_F1.jpeg,,,,Doorglass,ODL
311871,694-CTD,631.53,17,07x64,7,64,764,Decorative,Courtyard,https://www.odl.com/products/doorglass/694-ctd,2,Evolve,Oak,"1""",Courtyard,,Nickel Vein WI,https://odl.widen.net/content/oufeokvyl6/jpeg/694CTD_GO_F1.jpeg,,,,Doorglass,ODL
311804,694-CWK,546.81,17,07x64,7,64,764,Decorative,Crosswalk,https://www.odl.com/products/doorglass/694-cwk,2,Evolve,White,"1""",Crosswalk,,Platinum Nickel,https://odl.widen.net/content/tgxq1v8ppe/jpeg/694CWK_GO_F1.jpeg,,,,Doorglass,ODL
311805,694-CWK,615.81,17,07x64,7,64,764,Decorative,Crosswalk,https://www.odl.com/products/doorglass/694-cwk,2,Evolve,Oak,"1""",Crosswalk,,Platinum Nickel,https://odl.widen.net/content/tgxq1v8ppe/jpeg/694CWK_GO_F1.jpeg,,,,Doorglass,ODL
321514,694-DOR,687.69,17,07x64,7,64,764,Decorative,Dorian,https://www.odl.com/products/doorglass/694-dor,2,Evolve,Oak,"1""",Dorian,,Black Aluminum,https://odl.widen.net/content/rum5yjk6cb/jpeg/694DOR_BA_GO_F1.jpeg,,,,Doorglass,ODL
34058705,694-DWT,617.1,17,07x64,7,64,764,Privacy,Double Waterglass,https://www.odl.com/products/doorglass/694-dwt,2,Evolve,White,"1""",Low-E Double Waterglass,,,https://odl.widen.net/content/nlz6sigojy/jpeg/694-DWT-F1-Tan-GO.jpeg,,,,Doorglass,
34058631,694-DWT,629.34,17,07x64,7,64,764,Privacy,Double Waterglass,https://www.odl.com/products/doorglass/694-dwt,2,Evolve,White,"1""",Low-E+ Double Waterglass,,,https://odl.widen.net/content/nlz6sigojy/jpeg/694-DWT-F1-Tan-GO.jpeg,,,,Doorglass,
34058605,694-DWT,679.32,17,07x64,7,64,764,Privacy,Double Waterglass,https://www.odl.com/products/doorglass/694-dwt,2,Evolve,Oak,"1""",Low-E Double Waterglass,,,https://odl.widen.net/content/nlz6sigojy/jpeg/694-DWT-F1-Tan-GO.jpeg,,,,Doorglass,
34058623,694-DWT,691.56,17,07x64,7,64,764,Privacy,Double Waterglass,https://www.odl.com/products/doorglass/694-dwt,2,Evolve,Oak,"1""",Low-E+ Double Waterglass,,,https://odl.widen.net/content/nlz6sigojy/jpeg/694-DWT-F1-Tan-GO.jpeg,,,,Doorglass,
34057801,694-GAR,709.92,17,07x64,7,64,764,Decorative,Garrison,https://www.odl.com/products/doorglass/694-gar,2,Evolve,White,"1""",Garrison,,Patina,https://odl.widen.net/content/t2uh2gcpan/jpeg/694-GAR-F1-White-GO.jpeg,,,,Doorglass,
34057811,694-GAR,772.14,17,07x64,7,64,764,Decorative,Garrison,https://www.odl.com/products/doorglass/694-gar,2,Evolve,Oak,"1""",Garrison,,Patina,https://odl.widen.net/content/t2uh2gcpan/jpeg/694-GAR-F1-White-GO.jpeg,,,,Doorglass,
33010184,694-GBG 2L 5/8,282.61,17,07x64,7,64,764,Divided,GBG,https://www.odl.com/products/doorglass/694-gbg-2l-5-8,2,Evolve,White,"1""",Low-E,"5/8""",Beige,https://odl.widen.net/content/sooms0x7zv/jpeg/694GBG_2L_H_GO_F1.jpeg,,,,Doorglass,
33010200,694-GBG 2L 5/8,348.42,17,07x64,7,64,764,Divided,GBG,https://www.odl.com/products/doorglass/694-gbg-2l-5-8,2,Evolve,Oak,"1""",Low-E,"5/8""",Beige,https://odl.widen.net/content/sooms0x7zv/jpeg/694GBG_2L_H_GO_F1.jpeg,,,,Doorglass,
317874,694-GBG 2L 5/8,313.04,17,07x64,7,64,764,Divided,GBG,https://www.odl.com/products/doorglass/694-gbg-2l-5-8,2,Evolve,White,"1""",Low-E,"5/8""",Black,https://odl.widen.net/content/sooms0x7zv/jpeg/694GBG_2L_H_GO_F1.jpeg,,,,Doorglass,
317875,694-GBG 2L 5/8,378.85,17,07x64,7,64,764,Divided,GBG,https://www.odl.com/products/doorglass/694-gbg-2l-5-8,2,Evolve,Oak,"1""",Low-E,"5/8""",Black,https://odl.widen.net/content/sooms0x7zv/jpeg/694GBG_2L_H_GO_F1.jpeg,,,,Doorglass,
318857,694-GBG 2L 5/8,260.77,17,07x64,7,64,764,Divided,GBG,https://www.odl.com/products/doorglass/694-gbg-2l-5-8,2,Evolve,White,"1""",Clear,"5/8""",Bronze,https://odl.widen.net/content/sooms0x7zv/jpeg/694GBG_2L_H_GO_F1.jpeg,,,,Doorglass,
318854,694-GBG 2L 5/8,282.61,17,07x64,7,64,764,Divided,GBG,https://www.odl.com/products/doorglass/694-gbg-2l-5-8,2,Evolve,White,"1""",Low-E,"5/8""",Bronze,https://odl.widen.net/content/sooms0x7zv/jpeg/694GBG_2L_H_GO_F1.jpeg,,,,Doorglass,
318856,694-GBG 2L 5/8,326.58,17,07x64,7,64,764,Divided,GBG,https://www.odl.com/products/doorglass/694-gbg-2l-5-8,2,Evolve,Oak,"1""",Clear,"5/8""",Bronze,https://odl.widen.net/content/sooms0x7zv/jpeg/694GBG_2L_H_GO_F1.jpeg,,,,Doorglass,
318855,694-GBG 2L 5/8,348.42,17,07x64,7,64,764,Divided,GBG,https://www.odl.com/products/doorglass/694-gbg-2l-5-8,2,Evolve,Oak,"1""",Low-E,"5/8""",Bronze,https://odl.widen.net/content/sooms0x7zv/jpeg/694GBG_2L_H_GO_F1.jpeg,,,,Doorglass,
318061,694-GBG 2L 5/8,313.04,17,07x64,7,64,764,Divided,GBG,https://www.odl.com/products/doorglass/694-gbg-2l-5-8,2,Evolve,White,"1""",Low-E,"5/8""",Bronze/White,https://odl.widen.net/content/sooms0x7zv/jpeg/694GBG_2L_H_GO_F1.jpeg,,,,Doorglass,
318062,694-GBG 2L 5/8,378.85,17,07x64,7,64,764,Divided,GBG,https://www.odl.com/products/doorglass/694-gbg-2l-5-8,2,Evolve,Oak,"1""",Low-E,"5/8""",Bronze/White,https://odl.widen.net/content/sooms0x7zv/jpeg/694GBG_2L_H_GO_F1.jpeg,,,,Doorglass,
318858,694-GBG 2L 5/8,260.77,17,07x64,7,64,764,Divided,GBG,https://www.odl.com/products/doorglass/694-gbg-2l-5-8,2,Evolve,White,"1""",Clear,"5/8""",Champagne,https://odl.widen.net/content/sooms0x7zv/jpeg/694GBG_2L_H_GO_F1.jpeg,,,,Doorglass,
318861,694-GBG 2L 5/8,282.61,17,07x64,7,64,764,Divided,GBG,https://www.odl.com/products/doorglass/694-gbg-2l-5-8,2,Evolve,White,"1""",Low-E,"5/8""",Champagne,https://odl.widen.net/content/sooms0x7zv/jpeg/694GBG_2L_H_GO_F1.jpeg,,,,Doorglass,
318859,694-GBG 2L 5/8,326.58,17,07x64,7,64,764,Divided,GBG,https://www.odl.com/products/doorglass/694-gbg-2l-5-8,2,Evolve,Oak,"1""",Clear,"5/8""",Champagne,https://odl.widen.net/content/sooms0x7zv/jpeg/694GBG_2L_H_GO_F1.jpeg,,,,Doorglass,
318860,694-GBG 2L 5/8,348.42,17,07x64,7,64,764,Divided,GBG,https://www.odl.com/products/doorglass/694-gbg-2l-5-8,2,Evolve,Oak,"1""",Low-E,"5/8""",Champagne,https://odl.widen.net/content/sooms0x7zv/jpeg/694GBG_2L_H_GO_F1.jpeg,,,,Doorglass,
318850,694-GBG 2L 5/8,260.77,17,07x64,7,64,764,Divided,GBG,https://www.odl.com/products/doorglass/694-gbg-2l-5-8,2,Evolve,White,"1""",Clear,"5/8""",White,https://odl.widen.net/content/sooms0x7zv/jpeg/694GBG_2L_H_GO_F1.jpeg,,,,Doorglass,
318853,694-GBG 2L 5/8,282.61,17,07x64,7,64,764,Divided,GBG,https://www.odl.com/products/doorglass/694-gbg-2l-5-8,2,Evolve,White,"1""",Low-E,"5/8""",White,https://odl.widen.net/content/sooms0x7zv/jpeg/694GBG_2L_H_GO_F1.jpeg,,,,Doorglass,
318851,694-GBG 2L 5/8,326.58,17,07x64,7,64,764,Divided,GBG,https://www.odl.com/products/doorglass/694-gbg-2l-5-8,2,Evolve,Oak,"1""",Clear,"5/8""",White,https://odl.widen.net/content/sooms0x7zv/jpeg/694GBG_2L_H_GO_F1.jpeg,,,,Doorglass,
318852,694-GBG 2L 5/8,348.42,17,07x64,7,64,764,Divided,GBG,https://www.odl.com/products/doorglass/694-gbg-2l-5-8,2,Evolve,Oak,"1""",Low-E,"5/8""",White,https://odl.widen.net/content/sooms0x7zv/jpeg/694GBG_2L_H_GO_F1.jpeg,,,,Doorglass,
33010185,694-GBG 2L 7/8,282.61,17,07x64,7,64,764,Divided,GBG,https://www.odl.com/products/doorglass/694-gbg-2l-7-8,2,Evolve,White,"1""",Low-E,"7/8""",Beige,https://odl.widen.net/content/nnahgyk588/jpeg/694MYW_2L_GO_FZ.jpeg,,,,Doorglass,
33010201,694-GBG 2L 7/8,348.42,17,07x64,7,64,764,Divided,GBG,https://www.odl.com/products/doorglass/694-gbg-2l-7-8,2,Evolve,Oak,"1""",Low-E,"7/8""",Beige,https://odl.widen.net/content/nnahgyk588/jpeg/694MYW_2L_GO_FZ.jpeg,,,,Doorglass,
